DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
24/06/2006;15.100;15.359;Gerbillus_nigeriae;;;LinguËre;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/04/2006;13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
24/11/2011;-14.662;15.267;Gerbillus_nigeriae;;;DiaguÈli;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
02/08/2003;16.750;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
22/02/2006;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
01/08/2003;15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
24/06/2006;15.100;15.359;Gerbillus_nigeriae;;;LinguËre;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
24/04/2006;13.924;15.224;Gerbillus_nigeriae;;;RanÈrou;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/04/2005;13.375;15.750;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
14/07/2006;16.112;15.667;Gerbillus_nigeriae;;;NiomrÈ lo;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
01/08/2003;15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
22/02/2006;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
14/07/2006;16.112;15.667;Gerbillus_nigeriae;;;NiomrÈ lo;pelotes
01/08/2003;15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
16/02/2005;13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;15.725;16.176;Gerbillus_nigeriae;;;DiaguÈli;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
28/05/2006;13.584;15.945;Gerbillus_nigeriae;;;Thilogne;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
26/04/2006;13.750;15.152;Gerbillus_nigeriae;;;BÈlÈl;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
25/09/2011;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
25/09/2011;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
25/09/2011;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
25/09/2011;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
25/09/2011;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
25/09/2011;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
22/11/2011;15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
24/11/2011;-14.662;15.267;Gerbillus_nigeriae;;;DiaguÈli;pelotes
01/08/2003;15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
14/07/2006;16.112;15.667;Gerbillus_nigeriae;;;NiomrÈ lo;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
27/04/2006;13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
22/07/2011;15.887;15.442;Gerbillus_nigeriae;;;ThiamÈne;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
01/08/2003;15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
07/10/2004;16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
25/04/2006;14.619;16.500;Gerbillus_nigeriae;;;Ndioum;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.879;15.402;Gerbillus_nigeriae;;;ThiamÈne;pelotes
25/08/2003;15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/2005;14.334;16.500;Gerbillus_nigeriae;;;Diomandou;pelotes
13/07/2005;15.312;15.994;Gerbillus_nigeriae;;;Vidou Tiengoli;pelotes
25/04/2006;14.700;15.221;Gerbillus_nigeriae;;;Loumbel-Lana;pelotes
25/04/2006;14.401;15.250;Gerbillus_nigeriae;;;YonofÈrÈ;pelotes
14/07/2006;16.112;15.667;Gerbillus_nigeriae;;;NiomrÈ lo;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
07/08/2003;15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
01/08/2004;13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
